LowTemp;HighTemp;SnowThickness
-9,3;-3;47
-18,6;-3,6;47
-15,3;0,2;47
-10,3;-4,8;56
-24,5;-5,6;55
-25,1;-9,5;53
-35,6;-8,3;53
-18,6;-7,8;52
-9,8;-3,6;53
-6;-1,8;53
-2,5;1,7;54
-4,2;1,9;54
-5,9;2,8;51
-6,4;1,8;51
-16;-3;50
-20,8;-3,3;50
-5,6;4,5;50
-3;2,9;49
-10,5;0,4;50
-11,9;8,7;50
0,4;7,1;46
-3,3;7,9;40
-7,1;9;39
-0,6;8,5;38
2;11,9;33
0,2;5,8;28
2,1;7,4;25
0;6,9;23
-2,1;6;21
-1,4;6,5;18
-2,3;5,5;17
0,9;6,9;14
-0,7;4,9;9
-2,5;1,8;8
-3,5;3,9;10
-10,7;4,5;11
-6,5;2,1;9
-0,3;5,1;10
-2,2;7,7;8
-4,8;3,6;6
-0,1;8,3;6
-1,4;5,5;2
-7,4;9,1;0
-6,8;12,6;0
-6,4;14,9;0
-5,4;13,2;0
-5;17,1;0
-3,9;14,7;0
-0,1;13,3;0
-1,2;9,4;0
-0,1;2,4;4
-0,1;4,4;0
0,2;2,2;0
0,1;5,7;0
-6,1;4,7;0
-5,9;6;0
-5,7;6,4;0
-0,6;6,5;0
-3,8;3,9;0
-8,3;8,3;0
-4,6;9,5;0
0,3;9,8;0
-4,2;7;0
-2,1;6,4;0
-3,1;3,3;0
-5,2;9,5;0
-4,8;12,6;0
4;9,2;0
8,2;22,1;0
3,2;27,7;0
3,3;28,7;0
5,9;24,2;0
6,3;23,1;0
8,5;17;0
3,8;23,9;0
10,8;20,6;0
7;14;0
6,9;14,1;0
5,3;9,2;0
2,4;5,4;0
2,1;10,9;0
4,6;8,8;0
1,9;13,9;0
2,2;16,7;0
1,9;10,3;0
-1,3;12,9;0
-2,8;11,7;0
-4,3;19,3;0
4,8;15,3;0
-0,4;21,6;0
0,4;23,6;0
2,6;26,3;0
6,5;27;0
6,2;25,5;0
6,1;26,7;0
8,2;24,3;0
11,7;24,1;0
7,5;23,1;0
7;25,9;0
7,9;27,5;0
14,1;23,8;0
11,8;17,4;0
8;17,9;0
9,9;17,1;0
7,9;13,5;0
-1,3;23,9;0
10,6;23,8;0
9,5;18,9;0
12,2;23,4;0
10,5;30,6;0
11,9;30,6;0
14,7;22,7;0
13,7;23,4;0
6,1;25,3;0
8,5;23,5;0
5,7;23,8;0
4,7;21,5;0
3,7;22,2;0
7,1;20,6;0
2,4;22,9;0
3,5;27,6;0
4,8;29,6;0
10,4;30,6;0
9,6;30,7;0
13;29;0
16,8;27,7;0
18,6;26,2;0
11,2;26,4;0
7,4;28,2;0
15;31,8;0
13;26,5;0
7,2;28,6;0
7,1;28,6;0
11,3;29,9;0
11,3;20,9;0
7,7;23,4;0
10,8;20,4;0
9;18,7;0
10,4;16,5;0
2,2;17,3;0
11,7;18,7;0
8,2;17,4;0
2,2;20,3;0
8,8;24,8;0
8,1;28,8;0
6,2;29,5;0
8,4;30,3;0
8,1;27,5;0
7,4;18,7;0
8,7;18,9;0
4,7;22,2;0
11,3;15,8;0
9,5;15,6;0
9;17,8;0
1;22,3;0
1,5;23,2;0
2,1;23,8;0
12,8;22,1;0
13,3;20,5;0
13,3;22,2;0
9,9;20,6;0
6;21,9;0
3,8;22,6;0
5,7;20,9;0
8,4;17,8;0
5,1;18,4;0
4,3;17,5;0
13,9;19,3;0
11,8;16,9;0
10,6;16,5;0
12,1;17,8;0
9,3;13;0
5,9;10,2;0
-1;13,9;0
6,1;10,5;0
8,2;15,2;0
-0,9;17,5;0
-1,5;19,1;0
-0,6;20,8;0
2;20,4;0
3,6;16,8;0
6,3;13,5;0
2,9;10,1;0
3;11,6;0
1,7;9,9;0
-2,9;14;0
-4,4;15,3;0
3,3;16,3;0
10,4;17,6;0
-0,5;13,2;0
-4,4;16,6;0
5,6;15,2;0
10,2;14;0
5,7;12,7;0
2,9;7,9;0
0,6;9,5;0
-0,4;8,1;0
-1,9;9,4;0
3,5;12,1;0
3,9;10,5;0
-2,6;8;0
-6,4;9,4;0
-6,8;9,6;0
5,1;8,5;0
6,1;11,3;0
5,6;9,6;0
2,9;13,7;0
-0,2;17,9;0
-1,9;14,9;0
-2,3;8,7;0
6,6;10,4;0
2;10,1;0
7,8;14;0
4,9;13,5;0
9,8;13,8;0
9,5;12,6;0
8,5;11,2;0
9,3;13,4;0
2,9;10,7;0
6,3;12,9;0
6,8;11,8;0
7,2;10,8;0
1,1;7,9;0
-4,2;5,6;0
-1,4;5,5;0
5,5;7,9;0
1;7,6;0
1,6;3,1;0
0,5;3,4;0
-6,6;2,5;0
-3,1;2,1;5
1,2;4,9;0
-0,3;1,8;0
-5,9;0;3
-9,1;0,3;2
0,2;5,3;0
4,2;8,5;0
2,7;5,9;0
3,7;7,1;0
6,7;10,5;0
7,3;9,2;0
6,3;8,3;0
6,1;8,6;0
6,5;8,3;0
4,4;7;0
3,7;5,8;0
3,7;6,3;0
0,6;3,8;0
-1,1;1,7;0
-11;-1;0
-13,8;-0,1;0
-0,1;3,4;0
-1,5;4,4;0
-0,2;3;0
-0,5;0,8;0
-8,3;0,4;0
-10,4;3,4;2
1,4;3,7;0
2,7;5,1;0
-0,7;3,7;0
-1,7;0,5;0
-1,1;1,3;2
-11;-0,1;2
-14,4;-4,9;3
-17;-1,2;9
-12,5;0,8;11
-14,7;-6,1;12
-18,6;-8,5;17
-21;-8,3;15
-22,4;-12,7;15
-23,2;-14,8;15
-23,2;-7,5;15
-14,4;-7,4;18
-21,7;-7,4;20
-20,2;-6,6;19
-25,7;-9,1;17
-29,7;-22,6;18
-25,6;-11,5;16
-25,5;-10,6;17
-27,8;-19,7;17
-22;-11,7;18
-13,7;-6,6;18
-6,6;-1,8;19
-3,4;-1,9;20
-2,8;0,4;19
-1,3;0,6;21
-1,7;1,5;21
-1,7;2;20
-3,3;0,4;20
-3,2;3,1;20
-8,1;2;19
-22;-7,9;19
-25,2;-12,4;19
-23;-8,2;20
-17,2;-5,3;21
-19,6;-10,4;23
-20,4;-11,1;23
-25,7;-11;24
-11;-6,1;23
-13,4;-4,5;25
-6,4;-3,4;25
-3,5;-1,2;25
-5,7;-1,3;35
-11,4;-5,8;35
-19,4;-7,8;34
-10,4;-7,7;33
-9;-8,2;32
-9;-5;37
-21,6;-9;36
-19;-8,4;37
-26,1;-9,3;36
-26,6;-17,8;36
-25,6;-10,6;36
-19,9;-3,1;35
-3,1;1,3;37
-0,2;3,4;34
-1,9;0,9;33
-6,3;1,2;33
-8;0,8;33
-4,2;0;34
-13;0,7;33
0,7;4,2;34
-6,9;1,8;34
-8,5;-2,9;34
-22;-7,6;34
-9,2;2,4;34
-0,5;3,8;35
-8,3;0,9;35
-11,2;-3,8;35
-4,5;-1,4;37
-11,9;-2,4;37
-17;-2,2;37
-7,8;-1,9;46
-19,9;-7,8;47
-21,6;-13,9;43
-16;-8,1;45
-26,7;-13,3;46
-26,9;-4,5;45
-4,8;-2,7;47
-3,5;-0,5;46
-1,5;0,1;47
-5;-1,5;48
-9,1;-1,1;52
-8,2;-0,1;51
-8,6;-0,2;50
-14,4;-2,6;49
-19,9;0,1;52
-12,6;1,5;54
-16,6;-2,9;53
-3,5;1,2;61
-3,1;0,9;61
-5,3;-2,3;67
-8,2;-4,4;67
-7;-3,5;66
-7,8;-4,8;65
-19,6;-6,3;63
-24,4;-8,8;63
-8,9;2,2;62
-4,7;3,2;61
-14,2;-3,2;61
-9,7;3,2;60
-3,2;5,9;59
-1,9;3,4;59
-0,8;4,1;58
-6;2,3;58
-18,5;-0,3;57
-14,9;-0,3;57
-8,1;2,2;57
-14,9;-2,6;56
-5,9;-3,6;58
-7,6;-3,6;58
-7,4;3,2;58
0,1;6,3;56
-10,3;9,5;56
-13;6,5;56
-14,8;7,4;55
-9;9,5;56
-13;8,8;55
-4,6;8,9;55
-1,7;2,7;54
-7,4;8,3;55
4;10,3;50
-5,8;10,6;44
-7,5;9,9;39
-8,8;7;38
-0,9;6,8;37
-4;3,3;35
-4,6;-0,7;39
-14,5;-1,6;37
-11,5;-3,6;42
-21,8;-3,5;42
-5,4;-0,7;41
-11,3;0,7;41
-18,1;0,5;41
-14,8;0,8;41
-14,5;1;41
-18,6;-1,4;41
-5,4;-3,5;48
-4,5;-0,8;58
-4,9;3,1;58
-6,3;3,6;56
-1;4,1;50
-2,1;4,5;48
-1,4;4;47
-10;7,3;45
-11,3;8,2;43
0,9;5;42
-4;6,2;40
-6,8;7,6;38
-5,4;11,6;36
-4,2;13,5;34
-3,6;14,9;30
-4,6;16,7;25
-3;15,4;22
-3;11;17
0,8;7,1;11
0,1;9,1;9
-6,4;11,8;6
0;4,6;0
-8,5;3,4;0
-4,7;4,3;0
-9;3,7;0
-5;6,4;0
-6,1;8,1;0
2,2;9,7;0
-1,3;3,6;4
-7,1;6,8;0
-3,9;13,1;0
2,2;15,4;0
3,5;11,7;0
-0,7;8;0
-0,3;12,1;0
4,7;17,1;0
6,7;14,4;0
-0,1;11,3;0
2,7;14,3;0
0,4;18,1;0
4,4;13,2;0
1,9;11;0
1,7;9,1;0
3;12,9;0
-1;13;0
-4,7;17,5;0
3,6;17,7;0
-0,7;19,3;0
-2,5;19,9;0
-1,9;23,5;0
-0,5;24;0
4,8;19,8;0
1,2;15;0
5,4;9,9;0
3,3;18,8;0
2,9;16,3;0
10,1;21,1;0
10;17,2;0
2,9;19,4;0
9,7;15,9;0
7,9;18,2;0
8,6;16,2;0
-1,3;14,4;0
1,1;18,7;0
-0,4;24,1;0
5,8;20;0
4,3;21,3;0
0,6;22;0
11,3;21;0
8;21;0
7,2;21,3;0
2,3;19,7;0
7,5;14,8;0
7,9;17,6;0
0,8;18,7;0
10,5;12,7;0
2,2;19,1;0
1,9;23,3;0
10,5;18,5;0
12,6;21,2;0
7,1;27,9;0
10,3;29,1;0
10;29,7;0
8,5;30,6;0
14,1;26,4;0
16,3;28,2;0
9,7;29,6;0
7,6;30,1;0
16;30;0
17,1;26;0
8,6;26,1;0
10;21,5;0
10,3;20,8;0
6,7;18,7;0
9,5;19,3;0
6,4;21,4;0
10,8;20,8;0
6,6;22,4;0
6,7;25,7;0
15;20;0
16;22,1;0
9,3;18,4;0
5,8;20;0
5;18;0
10,4;18,8;0
7,4;18,9;0
2,7;22;0
5,8;28,1;0
14,4;24,8;0
10,8;20;0
3,7;23,4;0
4,6;24,2;0
15,8;24,5;0
14,5;21,1;0
11,7;17,6;0
10,4;17,8;0
10,9;14,8;0
10,3;22;0
5,2;24,4;0
10;20,5;0
9,2;19,9;0
16,3;23,3;0
13,1;21,3;0
14,3;18,9;0
10;17,1;0
6,8;19,2;0
0;21,4;0
8,4;21,9;0
14;20,6;0
6,4;17,9;0
0,4;19,3;0
4,8;23,5;0
9;27;0
10,5;28,8;0
17;27;0
15;22,4;0
16,3;26,8;0
17,2;26,9;0
17,3;25,3;0
12,6;21,8;0
2,8;22,1;0
4,5;16,5;0
2,7;21,8;0
1,9;23,1;0
4,6;19,2;0
7,2;17,7;0
0,3;18,3;0
-0,2;15,1;0
-2,9;13;0
-3,7;12,9;0
-2,3;12,1;0
4,6;10,9;0
1,9;9;0
-0,9;13,6;0
0,2;14,6;0
-1,4;11,8;0
-7,5;12,1;0
-4,6;14;0
3,4;15,3;0
0,7;13,5;0
5,1;15,4;0
3,8;15,2;0
9,4;14,1;0
9,4;12,3;0
7,4;12,5;0
7,6;10,9;0
3,4;14,2;0
8,7;11,5;0
6,1;9,3;0
-2,2;11,9;0
-1,5;12,6;0
-2;14,5;0
1,1;13,9;0
-0,5;12,6;0
-1,5;10;0
-0,2;11,1;0
5;8,9;0
3,1;9;0
1,2;5,8;0
0,7;10;0
0,6;10,8;0
-1,6;7,6;0
-0,6;11,2;0
-5,6;7,9;0
7,8;13;0
6,6;12,7;0
7,6;12;0
2,9;9;0
4,2;12,5;0
6,3;10,7;0
2,3;8,3;0
-0,8;8,9;0
6,9;9,4;0
6,4;10,7;0
8,5;11,5;0
4,3;9;0
-0,9;6,7;0
-6,8;5,4;0
-4,7;7;0
0,8;4,7;0
3,5;7,3;0
-3;6,7;0
-7,9;4,1;0
-10,5;0,2;0
-1;3,8;0
3,2;4,3;0
4,2;7,9;0
5,2;10,3;0
-1,2;5,5;0
-6,7;4;0
2,6;5,1;0
-0,2;2,6;0
1;4,4;0
4,3;6,4;0
0,4;5,4;0
-0,6;6;2
2,7;6,2;0
-2,1;2,8;0
-3,3;-0,8;0
-2,7;0,3;2
0,1;9,5;0
6,4;9,1;0
1;6,8;0
-2,1;1,8;0
-2,4;1,7;0
-4,6;-1,2;0
-4,3;-1,2;0
-7,8;-4;0
-7;-4;2
-14,3;-3,9;2
-14,6;-4,4;3
-6,9;-4,7;3
-10,5;-6,4;2
-9,4;-5,3;0
-6,5;-4,1;2
-4,9;-2,9;3
-2,9;-2;3
-2,9;-1,4;3
-3;-1,3;3
-6,9;-1,5;3
-4;-2,5;4
-5,5;-3,4;3
-7,9;-4,8;4
-11,4;-5,4;5
-6,1;-1,6;5
-2,6;0,2;8
-14,2;-1,7;9
-15,7;-4,4;11
-10,2;-5,8;15
-10,5;-3,7;16
-10,4;-3,5;16
-17,3;-9,1;15
-13,6;-9,8;18
-15,8;-10;21
-16,5;-7,7;22
-10,5;-4,7;21
-11,4;-3;19
-3,9;-0,1;19
-10,4;0,1;24
-16,8;-2,7;22
-3,1;-1,2;25
-1,8;0,1;28
-14,8;-0,4;27
-13,7;-4,3;28
-16,3;-5,2;28
-16,1;-5,2;27
-10,1;-5,5;27
-8,6;-4,4;29
-8,3;-4,3;29
-5;0,4;33
0,4;2,7;32
-3,2;2,9;28
-16,6;-2,2;27
-13,4;-4,4;27
-20,3;-4,4;28
-21,1;-7,5;28
-23,5;-10,6;28
-23,8;-9,6;27
-9,7;-8,1;31
-8,2;-5,3;36
-8,7;-6,1;35
-8,7;1,5;36
1;3,1;33
0,6;3;30
-0,1;1,3;31
-0,1;1,5;30
0,2;2,2;28
-2,5;0,9;29
-0,8;0,8;29
-2;0,1;31
-2,5;-0,2;31
-4,1;-0,7;31
-11,3;-3;31
-12,4;-2,4;30
-2,9;-0,4;31
-1,5;5,6;29
-5,1;4,9;27
-13,7;-3,2;26
-3,4;0,4;26
-4;-0,8;27
-1,4;0,7;38
-6,3;-1;38
-7,5;-4,4;37
-6,5;-3,2;37
-13,9;-5,6;38
-24,7;-7,3;37
-9,9;-2,7;36
-12,8;-1,5;35
-2,8;2,1;34
-2,2;0,7;31
0,4;3;34
-3,8;2,1;35
-10,7;-2,1;35
-12,8;5;34
1,6;4,2;34
-7,8;3,4;34
-10,3;0,8;33
-2,8;0,5;33
-0,6;1,7;35
-4,7;1;35
-6,4;-3;40
-11,6;-6,1;42
-16,8;-7,1;43
-27,8;-11,3;42
-21,5;-1,5;43
-13,8;-2,2;43
-16,8;-3,5;43
-25;-5,3;43
-17,1;4,5;42
-3,6;5,8;43
-4,4;2,1;42
-2,7;4,5;43
-8,9;2,2;42
-9,8;-1,4;42
-7,4;-3,6;43
-19,7;-5,7;42
-27,3;-5,4;42
-24,6;-5,8;42
-28,3;-5,6;43
-10,9;-1,4;43
-13,9;-2,1;41
-12,8;-3,4;43
-19,1;0,8;43
